driver_id,longitude,latitude,zone
11910,12,81,81
11911,37,58,53
11912,88,44,48
11913,69,67,66
11914,47,20,24
11915,83,47,48
11916,45,67,64
11917,36,72,73
11918,55,70,75
11919,4,35,30
11920,2,14,10
11921,23,36,32
11922,13,38,31
11923,12,37,31
11924,77,70,77
11925,38,90,93
11926,55,1,5
11927,58,84,85
11928,52,19,15
11929,52,36,35
11930,73,31,37
11931,69,37,36
11932,51,61,65
11933,3,18,10
11934,53,64,65
11935,73,87,87
11936,86,4,8
11937,59,15,15
11938,40,39,34
11939,79,77,77
11940,17,25,21
11941,75,63,67
11942,43,88,84
11943,40,1,4
11944,50,22,25
11945,56,39,35
11946,17,74,71
11947,51,64,65
11948,15,82,81
11949,51,74,75
11950,76,51,57
11951,84,22,28
11952,9,0,0
11953,89,25,28
11954,27,10,12
11955,31,35,33
11956,20,49,42
11957,80,41,48
11958,64,55,56
11959,81,32,38
11960,10,60,61
11961,34,5,3
11962,9,31,30
11963,31,83,83
11964,34,28,23
11965,8,90,90
11966,62,6,6
11967,43,28,24
11968,78,40,47
11969,70,21,27
11970,84,82,88
11971,20,2,2
11972,86,59,58
11973,81,30,38
11974,75,46,47
11975,48,73,74
11976,25,83,82
11977,78,44,47
11978,59,80,85
11979,48,46,44
11980,15,73,71
11981,52,73,75
11982,50,20,25
11983,58,12,15
11984,89,42,48
11985,68,84,86
11986,35,31,33
11987,9,66,60
11988,6,60,60
11989,17,66,61
11990,61,26,26
11991,49,51,54
11992,39,3,3
11993,34,42,43
11994,41,12,14
11995,15,7,1
11996,65,76,76
11997,3,1,0
11998,53,34,35
11999,0,37,30
12000,8,5,0
12001,9,7,0
12002,18,44,41
12003,67,54,56
12004,89,77,78
12005,55,35,35
12006,85,34,38
12007,58,56,55
12008,89,47,48
12009,30,42,43
12010,69,7,6
12011,5,73,70
12012,80,73,78
12013,24,62,62
12014,48,52,54
12015,44,66,64
12016,1,69,60
12017,2,80,80
12018,74,44,47
12019,71,57,57
12020,71,46,47
12021,67,72,76
12022,64,22,26
12023,78,74,77
12024,2,48,40
12025,11,84,81
12026,34,26,23
12027,15,33,31
12028,67,18,16
12029,38,47,43
12030,65,83,86
12031,79,12,17
12032,28,12,12
12033,31,47,43
12034,84,78,78
12035,16,86,81
12036,28,62,62
12037,66,4,6
12038,7,3,0
12039,20,14,12
12040,72,78,77
12041,67,28,26
12042,60,55,56
12043,30,46,43
12044,31,52,53
12045,66,57,56
12046,43,51,54
12047,41,55,54
12048,82,30,38
12049,42,3,4
12050,70,60,67
12051,75,45,47
12052,3,71,70
12053,9,81,80
12054,81,89,88
12055,45,51,54
12056,26,2,2
12057,4,6,0
12058,56,51,55
12059,19,80,81
12060,17,5,1
12061,79,58,57
12062,42,76,74
12063,15,82,81
12064,74,39,37
12065,85,81,88
12066,34,69,63
12067,29,22,22
12068,28,17,12
12069,68,85,86
12070,12,83,81
12071,52,21,25
12072,0,70,70
12073,66,21,26
12074,42,45,44
12075,23,37,32
12076,35,72,73
12077,18,14,11
12078,35,20,23
12079,0,38,30
12080,3,76,70
12081,17,70,71
12082,24,15,12
12083,26,32,32
12084,12,43,41
12085,11,77,71
12086,82,86,88
12087,74,57,57
12088,33,78,73
12089,32,74,73
12090,25,39,32
12091,83,64,68
12092,21,15,12
12093,68,53,56
12094,63,89,86
12095,83,43,48
12096,46,27,24
12097,90,75,79
12098,17,68,61
12099,17,53,51
12100,59,18,15
12101,32,42,43
12102,83,71,78
12103,4,47,40
12104,8,69,60
12105,85,70,78
12106,43,88,84
12107,26,24,22
12108,65,58,56
12109,82,61,68
12110,27,16,12
12111,82,78,78
12112,5,66,60
12113,62,45,46
12114,68,0,6
12115,46,29,24
12116,5,7,0
12117,75,54,57
12118,66,60,66
12119,68,68,66
12120,76,43,47
12121,90,66,69
12122,23,17,12
12123,7,42,40
12124,18,15,11
12125,46,38,34
12126,28,28,22
12127,56,82,85
12128,77,69,67
12129,28,31,32
12130,32,0,3
12131,62,71,76
12132,6,77,70
12133,23,8,2
12134,63,24,26
12135,51,62,65
12136,88,2,8
12137,39,61,63
12138,20,85,82
12139,47,3,4
12140,37,11,13
12141,63,14,16
12142,39,74,73
12143,83,46,48
12144,24,12,12
12145,1,6,0
12146,43,39,34
12147,49,25,24
12148,65,65,66
12149,4,27,20
12150,27,21,22
12151,86,27,28
12152,64,28,26
12153,90,58,59
12154,7,26,20
12155,32,23,23
12156,47,34,34
12157,38,63,63
12158,7,64,60
12159,28,79,72
12160,62,52,56
12161,44,63,64
12162,11,22,21
12163,37,21,23
12164,64,43,46
12165,72,2,7
12166,37,82,83
12167,28,58,52
12168,40,0,4
12169,17,43,41
12170,12,12,11
12171,30,44,43
12172,14,54,51
12173,8,20,20
12174,73,49,47
12175,2,25,20
12176,80,29,28
12177,66,29,26
12178,81,74,78
12179,83,62,68
12180,76,44,47
12181,81,14,18
12182,14,27,21
12183,79,6,7
12184,78,21,27
12185,17,89,81
12186,89,70,78
12187,72,20,27
12188,64,32,36
12189,32,89,83
12190,7,16,10
12191,70,32,37
12192,35,64,63
12193,61,42,46
12194,62,80,86
12195,85,5,8
12196,61,51,56
12197,70,7,7
12198,86,4,8
12199,12,41,41
12200,51,73,75
12201,15,34,31
12202,87,14,18
12203,40,10,14
12204,42,66,64
12205,66,27,26
12206,88,68,68
12207,48,68,64
12208,28,56,52
12209,31,76,73
12210,66,76,76
12211,87,20,28
12212,52,5,5
12213,16,86,81
12214,57,70,75
12215,24,25,22
12216,27,10,12
12217,8,9,0
12218,67,23,26
12219,32,39,33
12220,75,79,77
12221,69,6,6
12222,56,52,55
12223,27,74,72
12224,51,24,25
12225,32,44,43
12226,84,21,28
12227,89,87,88
12228,15,37,31
12229,79,57,57
12230,8,52,50
12231,73,29,27
12232,20,17,12
12233,56,82,85
12234,89,10,18
12235,2,54,50
12236,1,3,0
12237,14,42,41
12238,32,70,73
12239,39,10,13
12240,3,35,30
12241,17,14,11
12242,27,11,12
12243,61,9,6
12244,68,2,6
12245,85,55,58
12246,42,20,24
12247,42,65,64
12248,45,84,84
12249,31,54,53
12250,25,86,82
12251,6,51,50
12252,12,43,41
12253,42,31,34
12254,68,55,56
12255,59,63,65
12256,62,42,46
12257,82,85,88
12258,25,69,62
12259,90,30,39
12260,60,45,46
12261,53,70,75
12262,40,15,14
12263,46,54,54
12264,40,56,54
12265,32,0,3
12266,12,30,31
12267,8,58,50
12268,77,14,17
12269,28,58,52
12270,51,77,75
12271,81,21,28
12272,25,62,62
12273,32,68,63
12274,86,47,48
12275,80,90,98
12276,14,27,21
12277,16,57,51
12278,12,82,81
12279,19,20,21
12280,89,51,58
12281,40,59,54
12282,32,71,73
12283,74,32,37
12284,48,8,4
12285,70,54,57
12286,35,4,3
12287,65,13,16
12288,53,69,65
12289,46,16,14
12290,75,66,67
12291,34,30,33
12292,70,62,67
12293,12,75,71
12294,2,90,90
12295,21,40,42
12296,38,83,83
12297,42,4,4
12298,31,80,83
12299,48,3,4
12300,90,64,69
12301,76,15,17
12302,64,90,96
12303,46,43,44
12304,81,30,38
12305,22,18,12
12306,57,13,15
12307,59,6,5
12308,65,20,26
12309,35,10,13
12310,71,90,97
12311,80,45,48
12312,87,26,28
12313,82,32,38
12314,49,82,84
12315,46,65,64
12316,48,77,74
12317,4,47,40
12318,71,18,17
12319,9,70,70
12320,68,23,26
12321,76,51,57
12322,86,28,28
12323,83,75,78
12324,64,51,56
12325,25,88,82
12326,0,89,80
12327,51,8,5
12328,31,74,73
12329,86,63,68
12330,23,5,2
12331,46,17,14
12332,48,6,4
12333,39,24,23
12334,89,84,88
12335,14,1,1
12336,3,60,60
12337,82,76,78
12338,54,18,15
12339,42,49,44
12340,70,45,47
12341,12,52,51
12342,37,52,53
12343,77,78,77
12344,89,63,68
12345,83,2,8
12346,89,87,88
12347,65,82,86
12348,47,0,4
12349,51,45,45
12350,32,10,13
12351,19,55,51
12352,8,60,60
12353,40,42,44
12354,12,39,31
12355,62,48,46
12356,78,81,87
12357,39,84,83
12358,89,19,18
12359,58,51,55
12360,74,34,37
12361,29,80,82
12362,86,19,18
12363,29,0,2
12364,52,46,45
12365,67,59,56
12366,84,31,38
12367,90,50,59
12368,78,1,7
12369,20,74,72
12370,28,1,2
12371,79,40,47
12372,18,40,41
12373,40,81,84
12374,18,84,81
12375,81,87,88
12376,12,73,71
12377,52,90,95
12378,66,78,76
12379,33,50,53
12380,65,89,86
12381,26,50,52
12382,1,71,70
12383,23,6,2
12384,7,67,60
12385,59,41,45
12386,21,63,62
12387,9,62,60
12388,11,77,71
12389,14,29,21
12390,90,67,69
12391,55,17,15
12392,90,30,39
12393,24,6,2
12394,81,7,8
12395,77,63,67
12396,77,37,37
12397,33,27,23
12398,53,57,55
12399,82,43,48
12400,89,47,48
12401,75,46,47
12402,50,88,85
12403,41,71,74
12404,52,44,45
12405,52,80,85
12406,11,4,1
12407,24,12,12
12408,57,82,85
12409,66,43,46
12410,90,55,59
12411,46,49,44
12412,70,57,57
12413,17,65,61
12414,16,46,41
12415,58,23,25
12416,87,20,28
12417,15,69,61
12418,77,58,57
12419,28,9,2
12420,85,65,68
12421,56,59,55
12422,81,36,38
12423,13,57,51
12424,41,56,54
12425,85,43,48
12426,43,86,84
12427,32,51,53
12428,2,81,80
12429,79,79,77
12430,15,82,81
12431,31,44,43
12432,55,74,75
12433,39,2,3
12434,14,19,11
12435,43,10,14
12436,13,0,1
12437,90,3,9
12438,1,71,70
12439,39,68,63
12440,81,82,88
12441,45,26,24
12442,22,34,32
12443,62,15,16
12444,2,22,20
12445,79,86,87
12446,25,53,52
12447,88,83,88
12448,43,61,64
12449,27,30,32
12450,4,10,10
12451,43,37,34
12452,90,46,49
12453,19,89,81
12454,68,13,16
12455,81,75,78
12456,70,49,47
12457,59,29,25
12458,75,89,87
12459,15,56,51
12460,23,68,62
12461,5,58,50
12462,82,34,38
12463,33,76,73
12464,7,24,20
12465,75,68,67
12466,7,26,20
12467,90,7,9
12468,24,9,2
12469,7,21,20
12470,80,85,88
12471,31,72,73
12472,74,38,37
12473,15,65,61
12474,36,4,3
12475,57,46,45
12476,84,88,88
12477,29,8,2
12478,24,50,52
12479,76,54,57
12480,85,70,78
12481,83,85,88
12482,18,41,41
12483,2,10,10
12484,23,85,82
12485,88,62,68
12486,53,35,35
12487,48,2,4
12488,74,81,87
12489,86,82,88
12490,0,56,50
12491,65,76,76
12492,25,32,32
12493,75,21,27
12494,25,51,52
12495,63,51,56
12496,24,17,12
12497,71,85,87
12498,13,16,11
12499,16,90,91
12500,12,31,31
12501,77,89,87
12502,2,9,0
12503,73,0,7
12504,6,19,10
12505,61,67,66
12506,21,85,82
12507,89,47,48
12508,53,85,85
12509,16,62,61
12510,4,6,0
12511,47,82,84
12512,26,61,62
12513,69,14,16
12514,18,19,11
12515,11,5,1
12516,43,70,74
12517,4,25,20
12518,70,73,77
12519,41,56,54
12520,43,44,44
12521,20,7,2
12522,4,0,0
12523,79,88,87
12524,83,11,18
12525,35,76,73
12526,38,45,43
12527,6,39,30
12528,76,14,17
12529,14,13,11
12530,49,89,84
12531,16,59,51
12532,48,45,44
12533,40,68,64
12534,47,65,64
12535,23,46,42
12536,5,17,10
12537,2,13,10
12538,16,86,81
12539,38,16,13
12540,90,60,69
12541,23,20,22
12542,88,4,8
12543,67,11,16
12544,48,0,4
12545,62,2,6
12546,47,1,4
12547,62,89,86
12548,55,66,65
12549,47,46,44
12550,13,86,81
12551,82,88,88
12552,71,28,27
12553,53,64,65
12554,85,22,28
12555,88,52,58
12556,34,43,43
12557,84,4,8
12558,53,66,65
12559,34,6,3
12560,61,14,16
12561,17,18,11
12562,5,50,50
12563,74,32,37
12564,75,3,7
12565,50,73,75
12566,44,51,54
12567,28,81,82
12568,88,23,28
12569,63,18,16
12570,40,75,74
12571,9,6,0
12572,31,89,83
12573,36,11,13
12574,26,62,62
12575,77,30,37
12576,68,16,16
12577,43,22,24
12578,7,8,0
12579,72,34,37
12580,28,63,62
12581,58,52,55
12582,51,89,85
12583,80,88,88
12584,24,34,32
12585,28,27,22
12586,48,67,64
12587,64,81,86
12588,71,13,17
12589,81,88,88
12590,43,80,84
12591,36,59,53
12592,82,25,28
12593,81,47,48
12594,10,62,61
12595,2,62,60
12596,28,64,62
12597,78,16,17
12598,55,78,75
12599,26,34,32
12600,20,68,62
12601,12,28,21
12602,71,87,87
12603,81,54,58
12604,16,68,61
12605,39,52,53
12606,48,82,84
12607,89,86,88
12608,88,15,18
12609,42,7,4
12610,78,18,17
12611,9,2,0
12612,10,38,31
12613,12,7,1
12614,78,53,57
12615,23,39,32
12616,70,25,27
12617,42,63,64
12618,43,73,74
12619,28,75,72
12620,75,26,27
12621,12,87,81
12622,70,90,97
12623,21,51,52
12624,83,84,88
12625,59,30,35
12626,23,0,2
12627,86,70,78
12628,8,74,70
12629,70,36,37
12630,16,51,51
12631,64,82,86
12632,59,50,55
12633,70,50,57
12634,35,23,23
12635,3,74,70
12636,16,35,31
12637,82,43,48
12638,7,39,30
12639,89,61,68
12640,5,21,20
12641,79,65,67
12642,21,11,12
12643,83,10,18
12644,46,30,34
12645,78,70,77
12646,54,66,65
12647,15,54,51
12648,29,5,2
12649,2,50,50
12650,20,35,32
12651,42,88,84
12652,59,9,5
12653,56,19,15
12654,57,70,75
12655,32,72,73
12656,48,27,24
12657,67,35,36
12658,58,66,65
12659,42,48,44
12660,35,9,3
12661,0,62,60
12662,41,83,84
12663,32,6,3
12664,2,85,80
12665,69,59,56
12666,72,38,37
12667,52,19,15
12668,53,55,55
12669,87,61,68
12670,22,69,62
12671,54,57,55
12672,23,4,2
12673,81,4,8
12674,61,12,16
12675,16,30,31
12676,1,41,40
12677,69,55,56
12678,73,3,7
12679,11,10,11
12680,78,25,27
12681,2,8,0
12682,13,72,71
12683,70,29,27
12684,59,21,25
12685,22,5,2
12686,54,32,35
12687,4,13,10
12688,71,17,17
12689,80,27,28
12690,67,4,6
12691,2,12,10
12692,1,52,50
12693,27,8,2
12694,68,76,76
12695,42,17,14
12696,82,50,58
12697,34,68,63
12698,23,52,52
12699,68,51,56
12700,76,65,67
12701,31,63,63
12702,31,12,13
12703,40,9,4
12704,33,24,23
12705,37,52,53
12706,62,84,86
12707,62,36,36
12708,17,7,1
12709,42,18,14
12710,11,25,21
12711,53,47,45
12712,4,79,70
12713,42,68,64
12714,80,26,28
12715,29,30,32
12716,52,84,85
12717,23,42,42
12718,89,48,48
12719,90,80,89
12720,89,8,8
12721,80,85,88
12722,90,44,49
12723,44,61,64
12724,38,60,63
12725,60,2,6
12726,64,63,66
12727,33,64,63
12728,86,73,78
12729,34,59,53
12730,76,78,77
12731,47,84,84
12732,65,31,36
12733,51,66,65
12734,44,9,4
12735,53,71,75
12736,73,8,7
12737,48,46,44
12738,36,66,63
12739,79,0,7
12740,29,79,72
12741,41,30,34
12742,82,64,68
12743,11,6,1
12744,46,65,64
12745,8,54,50
12746,73,23,27
12747,39,73,73
12748,30,50,53
12749,78,69,67
12750,33,58,53
12751,77,48,47
12752,76,50,57
12753,20,69,62
12754,54,22,25
12755,11,12,11
12756,76,38,37
12757,29,22,22
12758,79,65,67
12759,12,58,51
12760,82,26,28
12761,38,72,73
12762,38,22,23
12763,6,88,80
12764,36,70,73
12765,12,7,1
12766,52,68,65
12767,30,28,23
12768,48,4,4
12769,41,57,54
12770,18,11,11
12771,0,62,60
12772,80,11,18
12773,66,89,86
12774,12,23,21
12775,29,15,12
12776,79,32,37
12777,47,19,14
12778,50,73,75
12779,25,40,42
12780,22,74,72
12781,66,39,36
12782,52,8,5
12783,2,17,10
12784,41,5,4
12785,37,3,3
12786,37,64,63
12787,46,53,54
12788,62,22,26
12789,90,27,29
12790,34,69,63
12791,72,77,77
12792,63,46,46
12793,67,33,36
12794,50,39,35
12795,60,5,6
12796,89,87,88
12797,6,86,80
12798,39,57,53
12799,18,11,11
12800,20,81,82
12801,78,88,87
12802,76,59,57
12803,37,42,43
12804,4,79,70
12805,37,32,33
12806,5,10,10
12807,68,42,46
12808,57,61,65
12809,14,23,21
12810,63,47,46
12811,19,74,71
12812,11,32,31
12813,80,10,18
12814,0,10,10
12815,84,20,28
12816,75,14,17
12817,58,23,25
12818,83,70,78
12819,46,76,74
12820,42,33,34
12821,55,19,15
12822,21,1,2
12823,74,69,67
12824,40,12,14
12825,89,83,88
12826,48,32,34
12827,71,50,57
12828,12,22,21
12829,3,16,10
12830,30,26,23
12831,18,38,31
12832,66,18,16
12833,48,28,24
12834,38,12,13
12835,57,39,35
12836,57,46,45
12837,13,83,81
12838,4,9,0
12839,15,36,31
12840,59,15,15
12841,28,41,42
12842,30,61,63
12843,72,86,87
12844,43,54,54
12845,42,25,24
12846,49,33,34
12847,85,35,38
12848,28,52,52
12849,48,56,54
12850,15,1,1
12851,55,1,5
12852,9,11,10
12853,22,17,12
12854,75,87,87
12855,50,65,65
12856,27,80,82
12857,76,38,37
12858,24,13,12
12859,58,20,25
12860,67,5,6
12861,78,52,57
12862,39,18,13
12863,53,7,5
12864,24,76,72
12865,13,18,11
12866,85,13,18
12867,65,18,16
12868,74,52,57
12869,41,42,44
12870,55,48,45
12871,24,28,22
12872,23,72,72
12873,35,59,53
12874,14,57,51
12875,56,24,25
12876,32,6,3
12877,36,55,53
12878,41,0,4
12879,58,63,65
12880,49,19,14
12881,44,15,14
12882,11,53,51
12883,16,89,81
12884,37,62,63
12885,85,6,8
12886,79,85,87
12887,40,21,24
12888,18,11,11
12889,16,44,41
12890,13,64,61
12891,5,10,10
12892,90,43,49
12893,63,6,6
12894,43,16,14
12895,14,79,71
12896,33,41,43
12897,76,53,57
12898,49,2,4
12899,71,83,87
12900,54,5,5
12901,41,70,74
12902,90,73,79
12903,38,62,63
12904,84,88,88
12905,26,32,32
12906,89,14,18
12907,6,37,30
12908,86,65,68
12909,71,56,57
12910,69,89,86
12911,78,7,7
12912,1,74,70
12913,52,8,5
12914,63,83,86
12915,87,3,8
12916,58,56,55
12917,74,17,17
12918,74,36,37
12919,75,23,27
12920,67,42,46
12921,9,69,60
12922,79,39,37
12923,15,36,31
12924,87,60,68
12925,31,78,73
12926,24,58,52
12927,45,64,64
12928,56,70,75
12929,46,28,24
12930,13,16,11
12931,15,12,11
12932,14,77,71
12933,64,24,26
12934,79,36,37
12935,90,84,89
12936,46,45,44
12937,80,71,78
12938,29,50,52
12939,25,20,22
12940,76,51,57
12941,73,52,57
12942,20,27,22
12943,45,8,4
12944,84,51,58
12945,6,6,0
12946,10,78,71
12947,7,15,10
12948,13,72,71
12949,46,34,34
12950,3,17,10
12951,21,12,12
12952,5,21,20
12953,46,32,34
12954,2,68,60
12955,87,53,58
12956,41,62,64
12957,44,40,44
12958,64,62,66
12959,26,59,52
12960,45,16,14
12961,86,39,38
12962,5,54,50
12963,77,0,7
12964,1,11,10
12965,66,89,86
12966,84,45,48
12967,45,33,34
12968,50,31,35
12969,68,55,56
12970,63,25,26
12971,35,71,73
12972,79,70,77
12973,37,28,23
12974,14,34,31
12975,86,25,28
12976,53,61,65
12977,51,5,5
12978,77,65,67
12979,66,61,66
12980,89,24,28
12981,25,73,72
12982,6,11,10
12983,49,5,4
12984,3,54,50
12985,19,89,81
12986,16,52,51
12987,24,47,42
12988,61,57,56
12989,42,43,44
12990,51,50,55
12991,55,74,75
12992,6,47,40
12993,81,36,38
12994,88,42,48
12995,36,18,13
12996,40,69,64
12997,18,32,31
12998,47,73,74
12999,81,62,68
13000,53,88,85
13001,70,77,77
13002,4,5,0
13003,54,88,85
13004,33,16,13
13005,16,0,1
13006,43,62,64
13007,17,76,71
13008,80,26,28
13009,43,6,4
13010,29,11,12
13011,23,45,42
13012,87,19,18
13013,28,89,82
13014,34,67,63
13015,68,45,46
13016,25,5,2
13017,65,38,36
13018,3,59,50
13019,8,82,80
13020,60,9,6
13021,28,3,2
13022,5,56,50
13023,40,34,34
13024,2,59,50
13025,53,90,95
13026,85,76,78
13027,74,8,7
13028,50,12,15
13029,82,7,8
13030,14,82,81
13031,12,74,71
13032,27,26,22
13033,62,32,36
13034,10,36,31
13035,30,56,53
13036,68,89,86
13037,46,49,44
13038,24,8,2
13039,38,0,3
13040,73,57,57
13041,14,68,61
13042,27,64,62
13043,39,1,3
13044,88,73,78
13045,59,7,5
13046,74,42,47
13047,73,66,67
13048,43,55,54
13049,80,4,8
13050,6,89,80
13051,70,29,27
13052,36,25,23
13053,43,66,64
13054,23,59,52
13055,40,25,24
13056,21,32,32
13057,45,34,34
13058,16,71,71
13059,11,77,71
13060,41,32,34
13061,7,71,70
13062,67,65,66
13063,18,19,11
13064,78,67,67
13065,84,86,88
13066,21,4,2
13067,68,33,36
13068,29,35,32
13069,86,60,68
13070,65,16,16
13071,51,7,5
13072,34,52,53
13073,40,90,94
13074,43,54,54
13075,54,68,65
13076,15,88,81
13077,36,40,43
13078,31,51,53
13079,34,72,73
13080,55,29,25
13081,47,18,14
13082,29,16,12
13083,68,48,46
13084,28,84,82
13085,26,58,52
13086,25,61,62
13087,77,54,57
13088,4,55,50
13089,90,15,19
13090,60,49,46
13091,69,48,46
13092,62,13,16
13093,86,88,88
13094,63,32,36
13095,90,74,79
13096,82,71,78
13097,84,38,38
13098,47,74,74
13099,51,27,25
13100,84,64,68
13101,0,54,50
13102,74,16,17
13103,51,41,45
13104,30,25,23
13105,53,25,25
13106,75,76,77
13107,81,11,18
13108,16,47,41
13109,13,86,81
13110,63,6,6
13111,63,90,96
13112,63,88,86
13113,70,74,77
13114,79,77,77
13115,43,8,4
13116,16,80,81
13117,10,3,1
13118,80,79,78
13119,6,51,50
13120,14,32,31
13121,53,81,85
13122,9,15,10
13123,5,84,80
13124,67,57,56
13125,44,66,64
13126,84,42,48
13127,26,79,72
13128,72,44,47
13129,24,27,22
13130,10,18,11
13131,28,5,2
13132,11,78,71
13133,44,30,34
13134,23,7,2
13135,78,75,77
13136,72,8,7
13137,8,78,70
13138,82,49,48
13139,19,34,31
13140,60,29,26
13141,19,0,1
13142,66,81,86
13143,38,7,3
13144,21,20,22
13145,1,75,70
13146,64,44,46
13147,61,36,36
13148,38,36,33
13149,56,18,15
13150,55,68,65
13151,31,65,63
13152,77,65,67
13153,90,85,89
13154,49,90,94
13155,6,29,20
13156,56,48,45
13157,28,63,62
13158,11,1,1
13159,16,70,71
13160,68,43,46
13161,54,37,35
13162,12,13,11
13163,66,90,96
13164,21,20,22
13165,72,46,47
13166,42,58,54
13167,83,6,8
13168,63,88,86
13169,43,18,14
13170,4,62,60
13171,14,25,21
13172,68,83,86
13173,75,4,7
13174,17,71,71
13175,35,28,23
13176,57,84,85
13177,51,87,85
13178,82,80,88
13179,7,79,70
13180,57,65,65
13181,40,34,34
13182,76,9,7
13183,30,16,13
13184,26,47,42
13185,51,49,45
13186,36,0,3
13187,89,87,88
13188,89,65,68
13189,18,75,71
13190,60,70,76
13191,27,11,12
13192,69,44,46
13193,36,76,73
13194,5,24,20
13195,70,82,87
13196,47,25,24
13197,51,33,35
13198,25,10,12
13199,26,26,22
13200,38,62,63
13201,29,20,22
13202,29,24,22
13203,16,79,71
13204,48,83,84
13205,54,41,45
13206,25,36,32
13207,34,60,63
13208,67,27,26
13209,49,85,84
13210,50,65,65
13211,45,14,14
13212,65,77,76
13213,56,24,25
13214,53,26,25
13215,62,11,16
13216,4,5,0
13217,20,58,52
13218,59,20,25
13219,58,59,55
13220,12,88,81
13221,12,3,1
13222,70,77,77
13223,75,3,7
13224,87,41,48
13225,90,85,89
13226,48,81,84
13227,59,72,75
13228,82,72,78
13229,30,67,63
13230,48,9,4
13231,12,16,11
13232,47,24,24
13233,13,32,31
13234,30,5,3
13235,68,75,76
13236,31,68,63
13237,8,87,80
13238,1,81,80
13239,66,69,66
13240,6,74,70
13241,12,12,11
13242,11,80,81
13243,36,0,3
13244,60,7,6
13245,17,75,71
13246,36,51,53
13247,22,51,52
13248,53,32,35
13249,85,26,28
13250,74,10,17
13251,89,76,78
13252,40,32,34
13253,77,26,27
13254,39,47,43
13255,45,6,4
13256,4,5,0
13257,51,28,25
13258,83,39,38
13259,89,82,88
13260,56,76,75
13261,2,42,40
13262,50,22,25
13263,73,75,77
13264,28,77,72
13265,27,50,52
13266,2,10,10
13267,56,9,5
13268,77,35,37
13269,23,15,12
13270,15,76,71
13271,13,28,21
13272,1,20,20
13273,22,4,2
13274,3,6,0
13275,67,48,46
13276,48,7,4
13277,38,55,53
13278,35,47,43
13279,21,47,42
13280,87,46,48
13281,25,89,82
13282,80,24,28
13283,13,55,51
13284,7,36,30
13285,90,77,79
13286,77,74,77
13287,34,79,73
13288,6,23,20
13289,79,3,7
13290,15,70,71
13291,65,1,6
13292,56,17,15
13293,44,28,24
13294,77,82,87
13295,24,39,32
13296,15,62,61
13297,36,14,13
13298,83,28,28
13299,76,27,27
13300,62,61,66
13301,77,85,87
13302,8,5,0
13303,41,62,64
13304,15,66,61
13305,78,2,7
13306,23,22,22
13307,32,80,83
13308,49,70,74
13309,86,13,18
13310,37,6,3
13311,48,2,4
13312,35,70,73
13313,52,19,15
13314,33,49,43
13315,39,87,83
13316,3,67,60
13317,86,69,68
13318,40,53,54
13319,21,56,52
13320,86,33,38
13321,77,46,47
13322,87,81,88
13323,52,61,65
13324,14,12,11
13325,24,12,12
13326,63,27,26
13327,74,70,77
13328,83,81,88
13329,2,26,20
13330,76,82,87
13331,59,57,55
13332,68,86,86
13333,37,1,3
13334,57,71,75
13335,6,38,30
13336,80,54,58
13337,52,32,35
13338,85,12,18
13339,78,79,77
13340,30,5,3
13341,52,77,75
13342,53,18,15
13343,23,58,52
13344,67,79,76
13345,46,39,34
13346,44,39,34
13347,65,4,6
13348,65,40,46
13349,70,81,87
13350,42,21,24
13351,12,33,31
13352,55,43,45
13353,28,46,42
13354,67,72,76
13355,46,43,44
13356,7,49,40
13357,51,6,5
13358,2,60,60
13359,22,0,2
13360,31,74,73
13361,66,4,6
13362,11,26,21
13363,13,72,71
13364,50,76,75
13365,30,8,3
13366,42,79,74
13367,50,48,45
13368,14,61,61
13369,15,31,31
13370,85,84,88
13371,41,4,4
13372,31,18,13
13373,19,45,41
13374,50,90,95
13375,26,57,52
13376,26,52,52
13377,71,24,27
13378,27,14,12
13379,83,38,38
13380,79,60,67
13381,14,59,51
13382,63,17,16
13383,83,18,18
13384,60,3,6
13385,50,69,65
13386,47,55,54
13387,68,71,76
13388,56,19,15
13389,8,58,50
13390,60,48,46
13391,51,23,25
13392,89,84,88
13393,44,57,54
13394,38,28,23
13395,61,69,66
13396,49,45,44
13397,81,83,88
13398,42,35,34
13399,9,24,20
13400,20,58,52
13401,79,18,17
13402,69,26,26
13403,64,76,76
13404,4,5,0
13405,77,21,27
13406,41,67,64
13407,13,21,21
13408,28,65,62
13409,69,34,36
13410,56,17,15
13411,36,0,3
13412,1,12,10
13413,20,20,22
13414,25,86,82
13415,73,37,37
13416,0,53,50
13417,86,30,38
13418,6,69,60
13419,21,43,42
13420,69,42,46
13421,58,4,5
13422,66,46,46
13423,88,80,88
13424,2,75,70
13425,70,68,67
13426,21,5,2
13427,45,74,74
13428,11,43,41
13429,0,42,40
13430,32,42,43
